9bb3c2a7-c25b-41b3-b0c3-a4baf1c4e33e,2022-06-08T12:48:16.942Z,null,BEGINNER,Auto Generated Workout For Movement High Elbow Bicep Curl,THIRTY,PURE_STRENGTH
179b11d4-1e35-4272-bce5-c1ce3d1c6692,2022-04-26T08:18:32.217Z,,INTERMEDIATE,Strength Basics,TEN,BALANCE
bc2ee048-3e90-4f4e-ad15-b18a4ba66636,2022-06-13T13:06:54.671Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
84928d92-b8b9-4cc2-bad9-d721fb51beac,2022-06-08T15:14:26.180Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
21c3e2be-4956-4596-ad92-5bce2d2eff2c,2023-02-01T00:23:07.163Z,Improve your posture and physique with this classic back and bicep workout. Between set recovery allows you to reach your full potential on every set.,INTERMEDIATE,Back + Bicep 4/4,FORTY_FIVE,PURE_STRENGTH
67bdd760-e01d-4c7b-83ae-a475f7afeb02,2022-06-30T06:40:31.931Z,null,BEGINNER,Auto Generated Workout For Movement Bicep Curl,THIRTY,PURE_STRENGTH
44cceb56-c73b-4632-94c6-837d68b4c0c5,2022-09-22T18:24:29.516Z,,INTERMEDIATE,Upper body warmup - UXR,FIVE,MOBILITY
6f8a7c92-e6dd-4efb-a066-2fbdaa6de087,2022-06-12T12:35:59.759Z,null,BEGINNER,Auto Generated Workout For Movement Chest Press and Core Twist,THIRTY,PURE_STRENGTH
c40a498b-8f53-4fe9-bb9f-8374058dce05,2022-06-08T12:57:26.833Z,null,BEGINNER,Auto Generated Workout For Movement Core Twist,THIRTY,PURE_STRENGTH
ac7f0fd3-5df2-49e7-ad7b-3a05e67c1212,2022-06-13T07:58:34.013Z,null,BEGINNER,Auto Generated Workout For Movement Spider Planks,THIRTY,PURE_STRENGTH
79a8617c-d23a-495a-8c8f-5d0558995958,2022-06-07T12:48:44.083Z,null,BEGINNER,Auto Generated Workout For Movement Reverse Fly,THIRTY,PURE_STRENGTH
0e2c2ed4-6b28-4cc8-8234-ecc22dda32cd,2023-03-07T23:45:38.448Z,,INTERMEDIATE,Upper Reboot 4/12,FORTY_FIVE,CIRCUIT_STRENGTH
504c7150-9065-45a3-ad6c-ca89a77b8c21,2022-06-06T22:42:30.912Z,,BEGINNER,All Out Effort,THIRTY,MUSCLE_ENDURANCE
fbfd57d8-7916-4075-a55a-f3927a481911,2022-06-28T11:21:31.478Z,null,BEGINNER,Auto Generated Workout For Movement Hammer Curl,THIRTY,PURE_STRENGTH
a5a6895d-5eac-4657-8bc4-efa0e44cff88,2022-10-12T21:41:18.897Z,"Get ready to challenge yourself, increase your endurance, and get a full body workout in just one session.",INTERMEDIATE,Amp Workout - Full body,TWENTY,CIRCUIT_STRENGTH
0dabaa91-d127-4ce3-984e-369d076b5061,2022-06-29T11:29:09.393Z,null,BEGINNER,Auto Generated Workout For Movement Pallof Press,THIRTY,PURE_STRENGTH
e2405cd8-ee4b-4fe6-9118-14041528a3b8,2022-06-13T13:06:19.264Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
3caeda0a-4f9a-4a8c-abc3-f10bbd61676c,2022-06-09T14:39:00.717Z,null,BEGINNER,Auto Generated Workout For Movement Bicep Curl,THIRTY,PURE_STRENGTH
0893a63f-c948-4606-b11e-b486ec23577c,2022-08-16T13:54:04.737Z,"Leave this workout feeling strong and accomplished. With minimum rest, you will hit all your important muscles in this one. ",INTERMEDIATE,Evolve Bootcamp 7/24,THIRTY,CIRCUIT_STRENGTH
28017a74-2aa1-4b21-8d40-78f1da6db4ae,2022-06-12T15:20:28.369Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
e587272d-d953-4460-b2c3-fff01459c984,2022-06-07T11:58:00.136Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
274a34a9-bea1-4200-a332-70f7a4f1e391,2022-04-22T16:38:21.906Z,,BEGINNER,Step One,TEN,MUSCLE_ENDURANCE
8aa52b5a-a18e-420f-b59b-8c461bbd436c,2022-06-14T11:40:06.663Z,null,BEGINNER,Auto Generated Workout For Movement Bicep Curl,THIRTY,PURE_STRENGTH
bf5ed34b-4f7b-4da1-a775-4da8b530f341,2022-06-14T10:00:29.232Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
f303e8f7-758b-40b0-aaae-0cc7815e997d,2022-06-08T12:31:26.359Z,null,BEGINNER,Auto Generated Workout For Movement Chest Press and Core Twist,THIRTY,PURE_STRENGTH
e440480d-a749-4db0-bf6e-5eb334b2b741,2023-02-28T21:50:48.961Z,Balanced uppper and lower body strength workout with minimal rest to increase cardio fitness at the same time.,INTERMEDIATE,Evolve Bootcamp 5/24,FORTY_FIVE,CIRCUIT_STRENGTH
960b3279-e313-4921-a81e-3a08687979c6,2022-09-06T22:56:55.383Z,,INTERMEDIATE,4 x 4 week 2 w/o 3,THIRTY,HIGH_VOLUME_TRAINING
294f8ed6-a40e-44a5-b110-f8d2b4026a6c,2022-06-12T12:35:55.589Z,null,BEGINNER,Auto Generated Workout For Movement Pallof Press,THIRTY,PURE_STRENGTH
e1fb2fbe-32a0-4713-a4b9-e6de05136542,2022-06-13T13:12:46.944Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
3152b284-983b-4a1f-ac6c-64640c6ed600,2022-05-06T21:05:40.310Z,,INTERMEDIATE,Power Lift,SIXTY,BALANCE
230dc547-ba20-4dae-a70f-5482ddaef7ee,2022-06-07T14:19:41.817Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
751fdf00-2059-4d00-aabb-e18ba518bfe6,2022-06-13T13:18:59.924Z,null,BEGINNER,Auto Generated Workout For Movement Core Twist,THIRTY,PURE_STRENGTH
bfbe9ec6-41a3-4116-822d-adcfb4018608,2022-06-15T11:49:25.305Z,null,BEGINNER,Auto Generated Workout For Movement Bent-over Row,THIRTY,PURE_STRENGTH
c508c6ff-e93e-4ab4-9b19-21dc6b1bf24f,2022-06-14T10:02:17.471Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
6bf5be8d-dc72-4f1c-a084-27fe33e13bd9,2022-06-14T10:02:27.609Z,null,BEGINNER,Auto Generated Workout For Movement Bent-over Hamstring Curls,THIRTY,PURE_STRENGTH
cdd0c693-3551-412d-9a11-ba4830e8597e,2022-06-14T15:44:30.806Z,null,BEGINNER,Auto Generated Workout For Movement Bicep Curl,THIRTY,PURE_STRENGTH
a361d169-c84b-49cf-a9b6-cb8da5068164,2023-03-03T18:29:41.637Z,"Do you know where your obliques are? You will after this workout. Hitting them hard in this full body, high intensity workout. ",INTERMEDIATE,Evolve Bootcamp 9/24,SIXTY,CIRCUIT_STRENGTH
d61956bf-b702-4ade-9d7c-137e9c4f5305,2023-03-07T23:54:50.453Z,,INTERMEDIATE,Upper Reboot 5/12,FORTY_FIVE,CIRCUIT_STRENGTH
a3c9a313-8b01-493b-8ae0-e002676c584c,2022-04-22T16:06:59.925Z,,BEGINNER,Lower Warmup,FIVE,MOBILITY
ca626852-d87c-4f0b-8de1-cb0607dab7b8,2022-06-04T15:32:24.858Z,,ADVANCED,Wind It Down ,FIFTEEN,MOBILITY
d29ab36e-dd6a-4686-9e20-8504b7d0d657,2022-09-06T22:33:21.901Z,,INTERMEDIATE,4 x 4 Week 1 w/o 1,THIRTY,HIGH_VOLUME_TRAINING
1f38153b-ae64-4e2b-8ac0-81fd5fdd2080,2022-06-08T14:04:14.958Z,null,BEGINNER,Auto Generated Workout For Movement Bicep Curl,THIRTY,PURE_STRENGTH
34b046db-2ae4-48b3-b60e-9a2d514b12cd,2023-03-08T21:37:05.820Z,,INTERMEDIATE,Upper Reboot 10/12,FORTY_FIVE,CIRCUIT_STRENGTH
ab803117-940d-43c1-b022-671aacd73612,2022-11-03T20:11:10.117Z,,INTERMEDIATE,Muscle Endurance week 1 w/o 1,THIRTY,MUSCLE_ENDURANCE
b3a29290-e55e-4d7a-8cee-ad303beeccb2,2022-06-14T07:23:40.097Z,null,BEGINNER,Auto Generated Workout For Movement Core Twist,THIRTY,PURE_STRENGTH
63ba2395-6ede-489b-a5ef-19eb06084560,2022-11-03T19:30:03.895Z,"Build an impressive, balanced, and powerful physique by developing broad, rounded shoulders and a strong, stable lower body. ",INTERMEDIATE,Shoulders + Legs 3/4,FORTY_FIVE,PURE_STRENGTH
6d8ce474-6591-4118-bd73-8df44934aa7f,2022-09-27T04:35:20.876Z,Watch your muscles grow like never before. Enjoy adequte rest to regain your power for your next sets.,INTERMEDIATE,Back + Bicep 1/4,FORTY_FIVE,PURE_STRENGTH
49ba76a1-1344-444d-b620-07430beec70c,2022-06-14T08:52:48.590Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
e225ded4-8262-4925-a087-84286852626b,2022-09-28T03:35:00.609Z,,INTERMEDIATE,4 x 4 week 4 w/o 1,THIRTY,HIGH_VOLUME_TRAINING
0b978001-f9be-4fd7-8b03-dfadce1b37d1,2022-09-06T22:48:23.987Z,,INTERMEDIATE,4 x 4 week 2 w/o 2,THIRTY,HIGH_VOLUME_TRAINING
7b56db3a-9f75-4c91-8940-c4e53622b233,2023-02-01T00:06:54.369Z,"Build a powerful upper body, contributing to a well-rounded and balanced physique. Adequte rest establishes the energy need to leave it all on the table during your next set.",INTERMEDIATE,Chest + Tricep 4/4,FORTY_FIVE,PURE_STRENGTH
79fe8aaa-30ea-4232-9f0e-cf25625c10e3,2022-06-07T12:28:35.162Z,null,BEGINNER,Auto Generated Workout For Movement Core Twist,THIRTY,PURE_STRENGTH
cd501bbc-b05a-40aa-9666-81eff0350f84,2022-06-02T13:09:54.811Z,,INTERMEDIATE,Muscle Up,TEN,MUSCLE_ENDURANCE
7a569bd5-5de0-42d3-a9c8-af9731cbaf33,2022-06-14T14:50:39.427Z,null,BEGINNER,Auto Generated Workout For Movement Core Twist,THIRTY,PURE_STRENGTH
a88d8a59-10cd-4824-be5a-511cc52aa9f8,2022-10-05T20:23:35.435Z,"With this recharge-oriented training, you'll not only develop a strong, wide chest but also enhance your pushing strength.",INTERMEDIATE,Chest + Triceps 2/4,FORTY_FIVE,PURE_STRENGTH
8b80d628-4cdf-4fc1-ae30-11fb6d5cecfb,2022-06-13T14:55:21.170Z,null,BEGINNER,Auto Generated Workout For Movement Bicep Curl,THIRTY,PURE_STRENGTH
0b54c456-5f99-46a4-af7e-71c747bd00a1,2023-03-08T20:53:15.375Z,,INTERMEDIATE,Evolve Bootcamp 13/24,THIRTY,CIRCUIT_STRENGTH
09af7c06-2a92-4581-9834-b9b5236e0bdc,2022-06-14T15:43:55.217Z,null,BEGINNER,Auto Generated Workout For Movement Bicep Curl,THIRTY,PURE_STRENGTH
8497af13-b803-4f30-ba00-958742d011bc,2022-09-06T22:38:11.931Z,,INTERMEDIATE,4 x 4 week 2 w/o 1,THIRTY,HIGH_VOLUME_TRAINING
2bbe6f9f-4799-42d9-ba4a-acd6f1a1348c,2022-06-13T13:05:36.499Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
b3c2016c-076c-4bcd-843a-98182aedf1c6,2022-06-13T13:07:34.829Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
0ce3028b-fac4-4216-b475-f17fbd8a86c7,2022-06-07T14:35:51.087Z,null,BEGINNER,Auto Generated Workout For Movement Core Twist,THIRTY,PURE_STRENGTH
0e23ea65-2d63-45a7-9a5f-44c3d8daa397,2022-06-07T12:03:46.447Z,null,BEGINNER,Auto Generated Workout For Movement Side Plank,THIRTY,PURE_STRENGTH
